1.000000000000000000e+00,3.736975689307665133e-02,5.058107679743445440e-02,3.631791815292393158e-03,3.218683395590190427e-02,5.959466112628911474e-03,2.398912104456482966e-02,1.290558691797410312e-02,3.717028250403393852e-02,1.004360531944371165e-02,3.354062218173171211e-02,1.747059916932067886e-02,1.763163576942133187e-02,1.067139397192000058e-02,5.605782948644202901e-02,7.197272224895012727e-02,2.533546791010733018e-02,5.215166126924885128e-04,8.133466511076483871e-03,2.181685066109361523e-03,1.144205609566410417e-02,5.831089068599431928e-03,2.949516015769975200e-02,8.324064428776725005e-03,4.758353810269955186e-03,1.113812297487592161e-02,8.670102608952426739e-04,2.972837968155804880e-02,1.904526643466218638e-02,5.714014480718994891e-03,1.266804033687057157e-02,1.702031339261269802e-02,8.614853219461608702e-02,5.242270435503725706e-02,5.401271371742624033e-02,5.260039843421915329e-02,5.826686471883608942e-02,2.903159746832418425e-02,9.691920452188921425e-03,1.777912324691128046e-02,1.301969052948589306e-02,1.905476322901499681e-02,1.393049205385231415e-02,1.946520739103548697e-02,1.186069867981700589e-02,1.436789440256508281e-02,1.027682460267301950e-03,6.205897199110504969e-02,6.796163879551120335e-02,3.566787073460565838e-03,8.788030110796972785e-03,4.123397434902095759e-02,1.759917112393903985e-02,1.805766128641904389e-02,9.226369809977938777e-03,1.691502743471095041e-02,1.672652014503242524e-02,9.845611883207872062e-03,5.820475080048325691e-04,6.789758876836882173e-02,1.325697199911454564e-02,3.612382665130409176e-02,4.674304465483238870e-04,4.363605894501744811e-03,1.101411616209999229e-02,2.507744360317987198e-02,1.889400516360588769e-02,9.214364749683275069e-02,7.865160068255139117e-05,1.204777943444665725e-02,6.318192558207401562e-03,3.144675215373396449e-02,3.081127012176090516e-02,6.424783431408266632e-02,2.494378902293148750e-02,4.255929533512037809e-03,3.832010321968184335e-02,1.158852134758965591e-02,1.062661913738933983e-02,1.821119876248012684e-03,2.700924667811405513e-02,2.828542523162284883e-02,1.502369490181728121e-02,2.939698566540897492e-02,3.122766173426665126e-02,2.874435236848520148e-02,3.282813931382742856e-02,1.321035459796639916e-02,4.096962801259122072e-02,8.630372893498806930e-02,2.625355008193544504e-02,2.965656902823071185e-03,7.762101191577688852e-02,2.470668855069561159e-02,5.252932396591449699e-02,4.196919110345274928e-03,1.108486203433286729e-02,3.753347724098525691e-03,5.810785454728812499e-03,1.165053597926063444e-02
3.736975689307665133e-02,1.000000000000000000e+00,1.509981099096071103e-02,4.141858016902799644e-02,5.502254999494767679e-02,5.024436843340343573e-02,5.418084215739202639e-03,9.020237487548902902e-04,3.026384184974903468e-02,4.691730729988188853e-02,1.020563522254775909e-02,3.566444402243958145e-02,5.265337420139656194e-02,8.335988626135371754e-03,3.053555098732331236e-03,1.232573195049929855e-02,1.549653153101542002e-02,9.151293097867588613e-03,6.102604476798375449e-02,5.708184937134293604e-03,1.515096265201557827e-03,3.296435532968327361e-03,5.488453361966585953e-02,2.401125965630252976e-02,4.614501012898101009e-03,3.760198752437754477e-02,1.828708007039630754e-02,3.725141104516582757e-02,2.906891526989180755e-02,1.078696415802128314e-02,4.683028013884183577e-02,3.771936950312918674e-02,1.559516700473263101e-03,2.159482536504326797e-02,4.778568629624049824e-02,1.322757774484944419e-03,1.305126005305558279e-02,1.777736972978183339e-02,5.811402371080395812e-02,1.132633600519376317e-02,1.887147699139842677e-02,6.696641796323953531e-03,1.834969194029674108e-02,3.081914081256023272e-02,1.823284651835838793e-02,4.247962202148937438e-02,2.558391235610990924e-03,2.653109666537094985e-02,1.877688141344859007e-02,2.133102271169465963e-02,2.639901218419286530e-02,3.420352299455501482e-02,2.322461486624185015e-02,8.461907390695761616e-03,1.414525544419454293e-02,5.277078835585469890e-02,3.111805115300570954e-02,7.789187643832501569e-03,3.168186416490998726e-03,3.546578416667827555e-02,1.319337240549893833e-02,6.947732781666018237e-03,4.680671805505100952e-03,9.657606287598883080e-03,3.550842774901526860e-02,1.804750569182272946e-02,3.514152679575895111e-02,1.498257579950024697e-02,2.916318050469049461e-02,1.308062576743571244e-02,5.720692161156500782e-03,5.418890174815162337e-03,4.517424066519994813e-02,2.148114282447161072e-02,7.204480921293488632e-03,2.206285964872405775e-02,1.721723768457825024e-03,1.217882151108171801e-02,1.772236185556156154e-02,5.024456388508556984e-03,1.015239189112243298e-02,1.127765484014750562e-03,4.449243574505395288e-02,3.957548778371899889e-02,2.537271636751557702e-02,2.503019227292293744e-02,1.403717328335121100e-03,3.094022156917720923e-02,2.408128454092305429e-02,2.687610981362559964e-02,4.115156447918294491e-02,2.309001611013908675e-02,2.715304989077488643e-02,7.535529937652141706e-03,3.952954629889462307e-02,3.986503120692115772e-03,6.646849048048283914e-02,3.190725491069067166e-02,3.148937608720835807e-02,3.582294825191616877e-02
5.058107679743445440e-02,1.509981099096070929e-02,9.999999999999998890e-01,1.130885041844956543e-02,1.542023234486947052e-02,4.399660387387865218e-02,3.746576744172393225e-02,4.093308305617097964e-03,2.709904910969947178e-02,2.637838499683678537e-03,1.736734507147622486e-03,1.713329068081071577e-02,3.964374723858885008e-02,8.789400428923755185e-03,2.186195961542396204e-03,5.441572946960602369e-02,8.124417300507032549e-03,4.375245198975914046e-02,2.232104360267731999e-02,2.561885152598862223e-02,1.083111055573084992e-02,3.266782586247430481e-02,2.839509530249352195e-02,5.088597828673991665e-03,4.565280005893293525e-02,6.519912613691780656e-03,4.164863838960872200e-02,1.659940242382102263e-02,2.736524114595860480e-02,3.594740065936868206e-02,3.009272860284402384e-02,4.363771665340989564e-03,4.287252368543711251e-02,2.119177116105146197e-02,1.155742611097977483e-02,4.296135546674141256e-03,1.374730352961020356e-02,3.422904647231143210e-02,4.123063111541963588e-02,3.162885989195479003e-02,1.903367578589630843e-03,4.086305574589339101e-02,9.074503778088957584e-02,5.664249059837964118e-03,3.216261685559609201e-02,8.371001018170782029e-03,3.023659873993161961e-04,3.058504864224393521e-02,1.784216853548763930e-03,1.498780246703454097e-02,1.399291551930161547e-02,1.449208964292468191e-02,1.096920796551428476e-02,1.875592622915119023e-02,2.407400586355675984e-02,4.401412032779264058e-03,7.554980629488385231e-03,2.288870472104312034e-02,1.455631187980004158e-03,1.397287230764593900e-02,2.189395388990054807e-03,2.842184833410715209e-03,5.342355786497070963e-02,3.018152326862270831e-03,2.401471116484731050e-02,2.871998965775943765e-03,4.963139158151381319e-02,3.012198798638089474e-03,1.731221589836931529e-02,1.341602796898423537e-02,1.446436198187921705e-02,1.721904126805249083e-02,3.686677158781399150e-02,4.326521787108377620e-02,6.351923802077477643e-02,1.883743620224141713e-02,7.486740255940003974e-02,2.423427439779643477e-02,2.278646211963116300e-02,3.709900065728002211e-02,1.768838738719184789e-02,3.449831205515006133e-02,1.322974073435099172e-02,1.835380250052057877e-02,3.626313751920356293e-02,3.452768549947482501e-02,1.140382975446421927e-02,4.471242836349082275e-03,8.311266734898609511e-04,4.369196816248234472e-02,2.891424801540808456e-02,1.390323594243701548e-02,3.128623257644652655e-03,5.791859208474551407e-02,1.852621914540118417e-02,3.337755080272003429e-03,1.406035018610787314e-02,3.307358805933828527e-02,3.171019130397650931e-02,2.984957080270181709e-02
3.631791815292392724e-03,4.141858016902799644e-02,1.130885041844956716e-02,1.000000000000000000e+00,1.772455218965782522e-02,4.052430133035222343e-02,1.063978160984743911e-02,3.567777806144593195e-02,9.778384169606081991e-03,2.757019054114185144e-02,3.008635072012281683e-02,1.976454464874494252e-03,8.012298446476212935e-03,5.663027742232469575e-02,3.446719595788374363e-02,1.363478035288718387e-02,1.289382661485987368e-02,2.698827555577576823e-02,5.897364260033731084e-03,4.679442037189033773e-03,3.660631650816561361e-02,7.306165914791190596e-02,1.870962769975854922e-02,8.351085965414067544e-03,5.037461668712406998e-02,1.853718648742127759e-02,9.890828544524008295e-03,1.687846047743099889e-02,4.648077027407365724e-02,2.295097756129885549e-02,2.422435648257952046e-02,6.997515906728879465e-02,3.865083628804814181e-02,5.075352719534693968e-03,4.417812350917748004e-04,1.467876455360098489e-02,3.125545344809080306e-02,1.162586274285225089e-02,1.185778665274372229e-02,1.260591102071334686e-02,2.760089762151689621e-02,5.998801261176107437e-03,3.328313064252010761e-02,2.848496828895868624e-02,2.209327175011862460e-02,8.600351843656397349e-03,2.615119973414372495e-02,1.968880626505269127e-02,7.615864408124325968e-02,1.932256258295409965e-02,6.433985221757282380e-02,2.645296880362583286e-02,9.327132047807959112e-03,4.687592653483035193e-02,8.947201214914971348e-03,6.747150029862865328e-02,7.321080016437110129e-03,8.175240075514742313e-03,5.328633687167914738e-03,3.576889907002213983e-03,3.347629951073748155e-04,4.126585745302271957e-02,4.803627149863344548e-02,3.771907423836046852e-02,5.559210039603012382e-02,2.499748226515931954e-02,7.663920212926811880e-03,2.063541230579525945e-02,1.307653206110343837e-02,2.002305652688135540e-02,2.889342579156160482e-02,8.263696861460333165e-02,5.790266107928142281e-02,2.072183576920352821e-02,2.287324121238943145e-02,1.357407075860165256e-02,3.900106227756824223e-02,4.022742830348136761e-02,1.512697063099145006e-02,1.185028169486758692e-03,1.510699067947837530e-02,5.402985304020915119e-02,7.090497517425335683e-02,2.374095071137028931e-02,4.823817823692473639e-02,2.091978579886066229e-03,3.341604371954326469e-02,2.349678354167637068e-02,1.006570069624473061e-02,1.776664286488425018e-02,2.118125169495930094e-03,3.878084148300306455e-02,2.964325971229754553e-02,1.893263246004288705e-02,3.840407522061331774e-03,6.252351968055638864e-02,1.934123775198191147e-02,4.632187908839824862e-03,5.947116025261356062e-03,4.601437445346481803e-03
3.218683395590190427e-02,5.502254999494767679e-02,1.542023234486946878e-02,1.772455218965782522e-02,9.999999999999998890e-01,1.779119050053975734e-02,9.797222744421189150e-03,1.060736569524668368e-02,2.112934860942464188e-02,5.996432037467417514e-02,4.857467595974936797e-02,2.891930707229409606e-03,1.994590104659819084e-03,6.092453038658061188e-04,3.743576639531805139e-02,6.171064343100072375e-02,2.081060111241532160e-02,2.607889948232949839e-02,3.680864390634285693e-02,1.336710921949638316e-02,1.158841058322728976e-02,1.378547689247511948e-02,3.177562828617827226e-03,1.176201348178294165e-02,3.224520593730348383e-02,1.319353870603045230e-02,5.240205242609721065e-02,3.676456405127610794e-02,2.957636197301374836e-02,4.189490064587587242e-02,1.599317489691799016e-02,2.916766122074013895e-02,1.653924470226895982e-02,1.033093526700005864e-02,5.807623499989927190e-02,1.289453607769462835e-02,5.070888673261337264e-03,1.347646185064950083e-02,9.584554351360803637e-03,3.540727584252852111e-02,4.973397021836636206e-02,2.344278331770911078e-02,4.848394460222447272e-02,1.523705213494041047e-02,8.272784654613052346e-02,8.302602808034284521e-03,3.850850023449697151e-02,6.142622743780924363e-03,5.468545086644795855e-02,1.030603063796628471e-02,8.744014704090618748e-03,1.968263826828567029e-02,3.705131250607268667e-02,1.112887262115785404e-02,3.384122995555034763e-02,3.384613515147232021e-03,1.664041554309437371e-02,2.156704698557892347e-02,4.414873567140040894e-02,6.313935917956593757e-02,2.093298661699792909e-02,3.837785689574695763e-02,1.037077013139290314e-02,7.269907809535318920e-03,2.047218802348713812e-02,4.198703660584240547e-04,3.131079237941511158e-04,5.954849418166726846e-03,5.345180797348392764e-03,3.735903039435955857e-04,3.034578131013215135e-02,1.859373201548216586e-02,3.446522466551318886e-02,4.097256944869530348e-02,6.086187978128172055e-02,3.228256832756560418e-02,5.798689535696230531e-03,9.889729607520223245e-03,2.185856141956134605e-02,5.360877798544759834e-03,2.674554941995067534e-02,5.975540299490993829e-02,2.447373774787923312e-02,4.696184104916011764e-02,6.442805261780580085e-03,6.967978493983558808e-04,3.014014325342056697e-02,3.802368847158887899e-02,2.266893772216885955e-02,2.918842610542812452e-02,4.714598411865938456e-03,3.511103444049039346e-02,3.993283719262673975e-02,3.544247133978654235e-02,1.172967252927535446e-02,5.068886386110697806e-02,5.122807055967536910e-02,3.090779043063679107e-02,3.923762612037091924e-03,3.969898511286320403e-02
5.959466112628911474e-03,5.024436843340343573e-02,4.399660387387865218e-02,4.052430133035221649e-02,1.779119050053975734e-02,9.999999999999998890e-01,6.934926780643577669e-03,5.840497766427572152e-02,2.219876152787093188e-02,7.909494352349123389e-03,3.247510763736215222e-02,6.144362240406382736e-02,1.211579638790072659e-03,4.074727549164706281e-02,5.182748910451202839e-02,7.889039933678548139e-03,9.182405351925018028e-03,8.659993807265103233e-03,3.769832117200166977e-03,7.461479753224047398e-03,5.475338762588889685e-02,7.226583464630986775e-02,1.198728577143594147e-02,1.576807910450241101e-02,4.195522892007556848e-02,1.964999211917466907e-03,9.951753281972274337e-03,2.380628265719005043e-02,5.909588154198924803e-03,4.008342922825018639e-02,1.260117539220892077e-02,2.562732513775813070e-02,1.052056532973386430e-02,2.155710140648426851e-02,4.389327925499290212e-02,4.835910646502487170e-02,1.476632709172469738e-03,1.880501973286299866e-02,1.892044446348445375e-02,2.635341880979616760e-02,1.144546963249640399e-02,4.412936368801372716e-02,2.635709627414689268e-02,2.615860972294005785e-02,7.037492570447700588e-03,2.095676283593961298e-02,1.157006018423097820e-03,2.362510111875625041e-02,1.141748370588913227e-03,4.706192594033187758e-03,3.189441733645421995e-02,1.865637455906471107e-02,3.327057689640946364e-03,1.728652676167073340e-02,1.185864971003999877e-03,3.020873934442813019e-02,4.218235261969750099e-02,4.674368852098613816e-03,4.939730551709169137e-02,1.186775065083499336e-02,2.916450850294996511e-02,1.670435760502555003e-02,4.642785724795238378e-02,7.992667613177014546e-03,1.507516533438603423e-02,2.650913848747449980e-02,1.969989256002994613e-02,1.372536894682538366e-02,3.530112989226021070e-02,3.372381036084627637e-02,9.639001580289198109e-03,4.566266810559846054e-03,9.060993982928531795e-03,6.829051985389042977e-03,3.811945272406313395e-02,6.118676820407881883e-02,4.819751300312522663e-02,1.745396289754202329e-02,3.020341210611697958e-03,3.169261978107060923e-02,1.795054043007160904e-03,9.209380999552279137e-03,2.210362272481129417e-02,2.593322565277220160e-02,1.247634933397876247e-02,4.697208349190571015e-03,2.887886321377091878e-02,1.864817581246584408e-02,5.458778954867345851e-02,1.169162207476936305e-02,2.551610847483169048e-02,2.574521907495526396e-02,9.558051254681612305e-03,1.665684122439058806e-02,7.551008671244173855e-04,6.085633376686854640e-02,3.554684674071759837e-02,2.375049090518326512e-03,5.215320959046348265e-03,9.778068763179461470e-03
2.398912104456482966e-02,5.418084215739203506e-03,3.746576744172393225e-02,1.063978160984744084e-02,9.797222744421189150e-03,6.934926780643578537e-03,1.000000000000000000e+00,2.134574230148195834e-02,7.740997045372630114e-02,1.234562901853151172e-02,3.041768400047424950e-02,1.027068428047629885e-02,4.159565819637019157e-02,1.363500654458952091e-02,1.789692816866765481e-03,7.896395383589120687e-02,9.766371592625042175e-03,1.503601816562318005e-02,5.391059349543196599e-02,3.475094972531656695e-02,5.283541191944675364e-02,6.555158927724225038e-02,1.812212722092227182e-02,2.189917856651470499e-02,1.441553647849518061e-02,3.358238487980592241e-02,6.333634869207140083e-02,3.294920094862081178e-02,5.075808452277643518e-02,3.540734427470945689e-02,2.075266888038041976e-02,8.329200754521000945e-04,2.026779987129758223e-02,1.363870403739710427e-02,1.575457738336371108e-02,1.290488464771199877e-02,1.874157500664279385e-02,3.539824474379504177e-02,1.808820756050110584e-02,2.416552266335424484e-02,1.763933323518792999e-03,7.186251727200777296e-03,8.972745435163426847e-03,5.752912637559685904e-02,1.919008054547399408e-02,2.064756722295186392e-02,2.560332344450938144e-02,1.443962435892250616e-02,7.379664442342355642e-03,3.421138543826302003e-02,1.914853902050479145e-02,2.702950793542562794e-03,4.994522123069784075e-02,1.705146704077223699e-02,1.671877011435491224e-03,5.982598768399709221e-02,1.799192376763289469e-02,2.990573415351891612e-02,2.363183487314018602e-02,1.242823072483069738e-02,1.375780539764202143e-02,1.980224623203744386e-02,3.166232404649053922e-02,2.135744315112427308e-02,1.591182696578378325e-02,1.366018072911495511e-02,1.933752125296029148e-02,3.554639893449329513e-02,2.150334304528790999e-02,4.442823307559310569e-02,4.324079164546507158e-04,1.131705878268848484e-02,7.356900852545043834e-02,3.498335237779422874e-02,9.048613869202252330e-03,7.025918541398359918e-02,3.350983864904927279e-03,1.433192705438706901e-02,5.610652728417132168e-02,2.583094998316114513e-02,4.448411030541905842e-02,3.876470991361717633e-02,2.855864854897472924e-02,7.445790364963959969e-03,6.552468940829044020e-02,2.625752428913542130e-02,2.176764916786657830e-02,6.395558666550873062e-04,4.016656711572687971e-02,1.185858874837660525e-02,2.671899268334891955e-02,5.362451077741212796e-02,2.278364399021434381e-02,5.429519771768599734e-02,2.142563353033884871e-02,6.666344669616106750e-03,1.005085766602419918e-02,2.708365066624559767e-02,1.623337759373712566e-02,4.784451816785770945e-02
1.290558691797410486e-02,9.020237487548902902e-04,4.093308305617097964e-03,3.567777806144592501e-02,1.060736569524668368e-02,5.840497766427572846e-02,2.134574230148195834e-02,1.000000000000000000e+00,8.991946499572351162e-03,1.570429175133675496e-03,5.098053796646920960e-02,2.543937783561146977e-04,2.939999239501958281e-02,4.061354062085201222e-02,1.115573320645153049e-02,2.134224992778658778e-02,1.615662646264373614e-02,4.527467068446093534e-02,1.026876825184548474e-02,2.788454932357044627e-02,1.080706258147497503e-02,8.622171564934525897e-03,9.408318568215581074e-03,5.690007888129312158e-02,2.893587398011089953e-02,1.351654976190601494e-02,5.225518826679938916e-02,1.903015995528411705e-02,2.813170467355791907e-03,2.213687848422921751e-04,4.528120272843951487e-03,2.059736570424288218e-02,4.750251737260171789e-03,5.456574581320260825e-02,2.050182634565195748e-03,2.961676860410855736e-03,8.655415458313768517e-03,2.319392233390703273e-02,1.224280525883789539e-03,2.237109576629504187e-02,3.627607899046439866e-03,2.478031163843416249e-02,1.082386424425689974e-03,2.717076106760314344e-02,5.161442255520229394e-02,2.531984673094659147e-02,4.340663651659754790e-02,7.255218594702208396e-03,1.094393578616804225e-02,1.289696249088623323e-03,1.992008339898757377e-02,4.257626320352209809e-02,4.156970963207307773e-02,1.686282778469151353e-02,2.737711637326047803e-02,2.216400313446121369e-03,1.875095012248072929e-02,2.274474005325603093e-03,5.085167893776253861e-02,1.787353892337164435e-02,8.485457603256696402e-03,2.304981950347025077e-02,1.654874751518863171e-03,3.498314458655604753e-02,2.403938618869154442e-02,5.669465991124181259e-02,1.587944214164893272e-02,2.333362048469230995e-02,4.233217503526101599e-02,4.160184421929336712e-02,3.175073831986184592e-02,1.880931902417019158e-02,3.131079601555086106e-02,1.511200309316657064e-04,9.873863763307762567e-03,9.483678761586379624e-03,2.606915457550317092e-03,8.083145832884604948e-03,2.483869786152839709e-02,3.204077628935967509e-02,3.273432060524286008e-02,1.627210170388324051e-02,5.183040713566988353e-03,4.705527029813173778e-02,8.818503133786395262e-03,4.993812202391059024e-02,2.703780874484063360e-02,4.382778529791916435e-03,1.054653612681727588e-02,5.110933038450742386e-03,2.057607861751916539e-02,2.176687006299560245e-02,2.178579358794282064e-02,9.173115639010340217e-02,5.887666185111465819e-03,4.550364831732517379e-02,7.912574202849208260e-03,1.020515165362577241e-02,1.020430529021101873e-02,8.632501025511872539e-02
3.717028250403393852e-02,3.026384184974903468e-02,2.709904910969947178e-02,9.778384169606081991e-03,2.112934860942464188e-02,2.219876152787093188e-02,7.740997045372630114e-02,8.991946499572351162e-03,1.000000000000000000e+00,1.542546873562616709e-02,3.381619310638744186e-02,2.745359118675328933e-02,9.742242996906042007e-03,2.224533666057200605e-03,1.951765961939493782e-02,3.985428529758636151e-02,8.193271246676086042e-03,4.298916929889699812e-02,2.729268120142981299e-02,1.945685065200060057e-02,9.487667420238596501e-04,2.253655857940672566e-02,4.953381669271639254e-02,2.874073157633666529e-03,8.844349112628203946e-02,1.450038251392385055e-02,4.951295580953117732e-03,1.564726545308860878e-02,3.239119113171513853e-02,1.371313010116330389e-02,1.775173417446073224e-02,1.499313860663650105e-02,2.174624611183724118e-02,2.779996400217869118e-02,9.139315077655205902e-04,3.926180789160570173e-02,1.329156710819638307e-02,2.994176058900423210e-02,1.423160916007069725e-02,1.516803733300124864e-02,1.188732147963439964e-03,4.848638935141065011e-03,4.351895733746928563e-02,3.818333682353152597e-02,2.134073070495081867e-02,2.940272759639571756e-02,6.143514867775470151e-02,2.346796772608016057e-02,1.942454094676527828e-03,1.508811345145406185e-02,1.986450360921335201e-03,8.224989762372561172e-03,1.205639513198801527e-02,2.793546095417599739e-02,1.692912427459960026e-02,4.665504930245473192e-02,4.469949277464231596e-02,1.680356985741626730e-02,2.252231104063335404e-02,5.618371775491939196e-02,7.803002569256276520e-03,5.540365761139696282e-02,2.323540156743159404e-02,7.737127444124753360e-03,1.606543450814670870e-02,2.740269279909557723e-02,2.466449156026236794e-02,1.346340337837233052e-02,2.761407853551614902e-02,4.346334454810606845e-02,5.641898617982900321e-02,7.927605661977714727e-03,7.505080852751135241e-03,4.748851416356381083e-02,4.483946834818413468e-02,7.703034317103406303e-02,2.035013071323012873e-02,3.034733425205480423e-02,1.818823508830149857e-02,2.765144451435157594e-02,2.835628174482860211e-03,3.768001518195267241e-02,1.901970533085754061e-02,4.306304487011530444e-03,2.955391510452362938e-02,3.325775008829014775e-03,1.961038478908685295e-03,3.950992578097074076e-02,4.366060058408343519e-02,8.691763471319507647e-03,7.713074874773392930e-02,2.559537816109440627e-03,1.257513439094928853e-02,5.729573661541091656e-02,2.318722976699138724e-02,5.390159304972909349e-02,1.063176852170758316e-02,5.236803204194636491e-02,1.136442239192584081e-01,5.538742594754788445e-02
1.004360531944371165e-02,4.691730729988188853e-02,2.637838499683678537e-03,2.757019054114185144e-02,5.996432037467418208e-02,7.909494352349125124e-03,1.234562901853150998e-02,1.570429175133675496e-03,1.542546873562616709e-02,1.000000000000000000e+00,2.053142198133742560e-02,2.173894955305914669e-03,8.187420133740240177e-03,4.445099000710472925e-02,2.580838832641019730e-03,5.485026322241160456e-03,7.923124152474089049e-03,1.747666992671480582e-02,3.577321997353795358e-02,1.142415538007507565e-02,6.358610221417266249e-03,7.354018210946541845e-03,4.435425041831847492e-02,3.759456738725439062e-02,1.191567017837899881e-02,1.705792784718490607e-02,8.958295833997266880e-03,6.015729815752422901e-04,1.256951339995175145e-02,3.962829681948993460e-02,4.439228885029015970e-02,4.750343475307270552e-02,3.320896558492566347e-02,1.240355375128307167e-02,4.924960556686462480e-03,2.585216344933147139e-03,4.766525518017210306e-02,2.301085795428524719e-02,6.717271596851881466e-02,4.744401133223350581e-02,2.640487213528485561e-02,4.090858093520980537e-02,4.230822530757798877e-02,3.297388075432245574e-02,1.039348033606665028e-02,4.995564619265167178e-02,3.509646018633244546e-02,4.318214218058453319e-02,2.873501476530217549e-02,8.710820437430719446e-03,1.683228099932497154e-02,3.155367470547574063e-04,3.410576647844588971e-02,4.613865137184176846e-02,7.002651172008897938e-03,1.498082185733586730e-02,2.936752210067613764e-02,1.321258624440596434e-02,3.015342374213826268e-02,8.326510890482105576e-02,3.741411805937885221e-02,3.132665054243801567e-02,7.515354335819980029e-04,3.444126218419105850e-02,9.646313025072178818e-03,1.662645932862766643e-02,1.194412403296315345e-02,2.273929051913117783e-02,1.321487590053387583e-02,6.979110481540359845e-02,2.619435599445823007e-02,2.126985928434928924e-02,1.453307151115024697e-02,2.099258675146644521e-02,3.773450026372188182e-02,5.710097722825798611e-02,1.391822734321781574e-03,3.213243278414972676e-02,6.132002432272416759e-02,2.281276939966644240e-02,9.016977011829182403e-03,2.024575481647226255e-03,6.923943519658268568e-04,3.948145809988033716e-02,2.835716354166531016e-03,1.269436115680007936e-02,5.866321260809084781e-02,1.340826072808884266e-02,8.189076111868568873e-04,1.354768508298692838e-02,7.493967513271180087e-06,5.330430364121138687e-02,4.275882916292712832e-02,1.745542684286018748e-02,9.653757724337808706e-04,4.692645496424045597e-03,1.198411459779863582e-02,1.521864333326441304e-02,1.571665955120449265e-02,2.087345552409986676e-02
